Time,R,VM,VP,VT
3.67,1,0.16,0.93,0.12
3.68,1,0.15,0.95,0.13
3.69,1,0.14,0.96,0.13
3.7,1,0.13,0.98,0.13
3.71,1,0.12,0.99,0.13
3.72,1,0.11,1,0.12
3.73,1,0.1,1.02,0.12
3.74,1,0.09,1.03,0.12
3.75,1,0.07,1.04,0.12
3.76,1,0.06,1.06,0.12
3.77,1,0.05,1.07,0.12
3.78,1,0.04,1.08,0.11
3.79,1,0.03,1.1,0.11
3.8,1,0.02,1.11,0.11
3.81,1,0,1.12,0.1
3.82,1,-0.01,1.13,0.1
3.83,1,-0.02,1.14,0.09
3.84,1,-0.03,1.15,0.09
3.85,1,-0.04,1.16,0.09
3.86,1,-0.05,1.17,0.08
3.87,1,-0.06,1.18,0.08
3.88,1,-0.07,1.19,0.07
3.89,1,-0.08,1.19,0.07
3.9,1,-0.09,1.2,0.06
3.91,1,-0.1,1.21,0.05
3.92,1,-0.11,1.21,0.05
3.93,1,-0.12,1.22,0.04
3.94,1,-0.13,1.22,0.04
3.95,1,-0.14,1.23,0.03
3.96,1,-0.14,1.23,0.02
3.97,1,-0.15,1.23,0.02
3.98,1,-0.16,1.23,0.01
3.99,1,-0.16,1.24,0.01
4,1,-0.17,1.24,0
4.01,1,-0.17,1.24,0
4.02,1,-0.18,1.23,-0.01
4.03,1,-0.18,1.23,-0.02
4.04,1,-0.18,1.23,-0.02
4.05,1,-0.19,1.23,-0.03
4.06,1,-0.19,1.23,-0.03
4.07,1,-0.19,1.22,-0.04
4.08,1,-0.19,1.22,-0.04
4.09,1,-0.19,1.21,-0.05
4.1,1,-0.19,1.21,-0.05
4.11,1,-0.19,1.2,-0.06
4.12,1,-0.19,1.19,-0.06
4.13,1,-0.19,1.19,-0.07
4.14,1,-0.18,1.18,-0.07
4.15,1,-0.18,1.17,-0.07
4.16,1,-0.18,1.16,-0.08
4.17,1,-0.17,1.15,-0.08
4.18,1,-0.17,1.14,-0.08
4.19,1,-0.16,1.13,-0.09
4.2,1,-0.16,1.13,-0.09
4.21,1,-0.15,1.12,-0.09
4.22,1,-0.15,1.11,-0.09
4.23,1,-0.14,1.09,-0.09
4.24,1,-0.13,1.08,-0.09
4.25,1,-0.13,1.07,-0.1
4.26,1,-0.12,1.06,-0.1
4.27,1,-0.11,1.05,-0.1
4.28,1,-0.1,1.04,-0.1
4.29,1,-0.1,1.03,-0.1
4.3,1,-0.09,1.02,-0.1
4.31,1,-0.08,1.01,-0.1
4.32,1,-0.07,1,-0.09
4.33,1,-0.06,0.99,-0.09
4.34,1,-0.05,0.98,-0.09
4.35,1,-0.04,0.97,-0.09
4.36,1,-0.03,0.96,-0.09
4.37,1,-0.03,0.95,-0.09
4.38,1,-0.02,0.94,-0.08
4.39,1,-0.01,0.93,-0.08
4.4,1,0,0.92,-0.08
4.41,1,0.01,0.91,-0.07
4.42,1,0.02,0.9,-0.07
4.43,1,0.03,0.9,-0.07
4.44,1,0.04,0.89,-0.06
4.45,1,0.05,0.88,-0.06
4.46,1,0.05,0.88,-0.06
4.47,1,0.06,0.87,-0.05
4.48,1,0.07,0.86,-0.05
4.49,1,0.08,0.86,-0.04
4.5,1,0.08,0.86,-0.04
4.51,1,0.09,0.85,-0.03
4.52,1,0.1,0.85,-0.03
4.53,1,0.1,0.84,-0.03
4.54,1,0.11,0.84,-0.02
4.55,1,0.11,0.84,-0.02
4.56,1,0.12,0.84,-0.01
4.57,1,0.12,0.84,-0.01
4.58,1,0.13,0.84,0
4.59,1,0.13,0.84,0
4.6,1,0.13,0.84,0.01
4.61,1,0.14,0.84,0.01
4.62,1,0.14,0.84,0.02
4.63,1,0.14,0.84,0.02
4.64,1,0.14,0.84,0.02
4.65,1,0.15,0.85,0.03
4.66,1,0.15,0.85,0.03
4.67,1,0.15,0.85,0.04
4.68,1,0.15,0.86,0.04
4.69,1,0.15,0.86,0.04
4.7,1,0.15,0.87,0.05
4.71,1,0.14,0.87,0.05
4.72,1,0.14,0.88,0.05
4.73,1,0.14,0.88,0.06
4.74,1,0.14,0.89,0.06
4.75,1,0.13,0.9,0.06
4.76,1,0.13,0.9,0.06
4.77,1,0.13,0.91,0.07
4.78,1,0.12,0.92,0.07
4.79,1,0.12,0.93,0.07
4.8,1,0.12,0.93,0.07
4.81,1,0.11,0.94,0.07
4.82,1,0.11,0.95,0.07
4.83,1,0.1,0.96,0.07
4.84,1,0.09,0.97,0.07
4.85,1,0.09,0.97,0.07
4.86,1,0.08,0.98,0.07
4.87,1,0.08,0.99,0.07
4.88,1,0.07,1,0.07
4.89,1,0.06,1.01,0.07
4.9,1,0.06,1.01,0.07
4.91,1,0.05,1.02,0.07
4.92,1,0.04,1.03,0.07
4.93,1,0.04,1.04,0.07
4.94,1,0.03,1.05,0.07
4.95,1,0.02,1.05,0.07
4.96,1,0.02,1.06,0.06
4.97,1,0.01,1.07,0.06
4.98,1,0,1.07,0.06
4.99,1,-0.01,1.08,0.06
