Time,R,VM,VP,VT
4.68,3,3.44,-1.43,3.42
4.69,3,3.47,3.41,-1.05
4.7,3,3.37,-0.76,3.41
4.71,3,10.05,-0.45,3.41
4.72,3,3.56,-0.07,3.44
4.73,3,3.55,3.45,3.45
4.74,3,3.48,0.63,3.45
4.75,3,3.44,0.98,3.45
4.76,3,3.42,1.32,3.44
4.77,3,3.39,1.67,3.45
4.78,3,3.38,2,3.44
4.79,3,3.35,2.33,3.44
4.8,3,3.34,2.67,3.44
4.81,3,3.31,3.03,3.45
4.82,3,3.29,3.38,3.44
4.83,3,3.26,3.72,3.42
4.84,3,3.25,4.1,3.43
4.85,3,3.25,4.45,3.41
4.86,3,3.22,4.86,3.42
4.87,3,3.22,4.97,3.42
4.88,3,3.18,7.29,3.4
4.89,3,3.16,-4.93,3.39
4.9,3,3.17,-4.55,3.38
4.91,3,3.17,-4.2,3.38
4.92,3,3.16,3.35,3.38
4.93,3,3.14,-3.51,3.37
4.94,3,3.12,-3.18,3.36
4.95,3,3.12,-2.86,3.34
4.96,3,3.11,-2.57,3.35
4.97,3,3.12,-2.23,3.32
4.98,3,3.1,-1.9,3.31
4.99,3,3.12,-1.57,3.3
